gid,Code,Name,Includes,Associated,Level,Description,Img_1,Img_2,Page
478,D40 / 21-04 40 / Ss 55 30,Fire Protection,,,100,"Inclusions:
• Diagrammatic or schematic model elements.
• Conceptual and/or schematic layout/flow diagram.",,,137
398,D2030.30 / 21-04 20 30 30 / Ss 50 35 80,Facility Stormwater Drains,Includes: Various types of drains to collect storm water. ,Associated Masterformat Sections: 22 14 26 ,100,See D20,https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1117.png,,119
399,D2030.30 / 21-04 20 30 30 / Ss 50 35 80,Facility Stormwater Drains,Includes: Various types of drains to collect storm water. ,Associated Masterformat Sections: 22 14 26 ,200,"Inclusions:
• Schematic layout with approximate size, shape, and
location.",,,119
400,D2030.30 / 21-04 20 30 30 / Ss 50 35 80,Facility Stormwater Drains,Includes: Various types of drains to collect storm water. ,Associated Masterformat Sections: 22 14 26 ,300,"Inclusions:
• design-specified size, shape, spacing, and location of
components.
• Approximate allowances for clearances required for all
specified hangers, supports, vibration and seismic
control that are to be utilized in the layout of all
components.
• Access/code clearance requirements modeled.",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1118.png,,119
401,D2030.30 / 21-04 20 30 30 / Ss 50 35 80,Facility Stormwater Drains,Includes: Various types of drains to collect storm water. ,Associated Masterformat Sections: 22 14 26 ,350,"Inclusions:
• actual construction elements size, shape, spacing,
and location/connections of components.
• Actual size, shape, spacing, and clearances required
for all hangers, supports, vibration and seismic control
that are utilized in the layout of all components.
• Actual access/code clearance requirements modeled.",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1119.png,,119
402,D2030.30 / 21-04 20 30 30 / Ss 50 35 80,Facility Stormwater Drains,Includes: Various types of drains to collect storm water. ,Associated Masterformat Sections: 22 14 26 ,400,See D2030.10,https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1120.png,,119
494,D5010 / 21-04 50 10 / --,Facility Power Generation,Includes: Power Generation Supplementary Components as appropriate. ,Associated Masterformat Sections: 01 86 26 ,100,See D50,,,140
495,D5010 / 21-04 50 10 / --,Facility Power Generation,Includes: Power Generation Supplementary Components as appropriate. ,Associated Masterformat Sections: 01 86 26 ,200,"Inclusions:
• Schematic layout with approximate size, shape, and location
of equipment;",,,141
354,D2010.10 / 21-04 20 10 10 / Ss 55 15 65,Facility Potable-Water Storage Tanks,"Includes: Tanks for storage of potable water serving a facility and located within, on, under, or closely associated with a structure. ",Associated Masterformat Sections: 22 12 00 ,100,See D20,https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1045.png,,109
355,D2010.10 / 21-04 20 10 10 / Ss 55 15 65,Facility Potable-Water Storage Tanks,"Includes: Tanks for storage of potable water serving a facility and located within, on, under, or closely associated with a structure. ",Associated Masterformat Sections: 22 12 00 ,200,"Inclusions:
• layout with approximate size, shape, and location",,,109
356,D2010.10 / 21-04 20 10 10 / Ss 55 15 65,Facility Potable-Water Storage Tanks,"Includes: Tanks for storage of potable water serving a facility and located within, on, under, or closely associated with a structure. ",Associated Masterformat Sections: 22 12 00 ,300,"Inclusions:
• Design-specified size, shape, spacing, and location
• Access/code clearance requirements
• Approximate allowances for clearances required for all
specified anchors, supports, vibration and seismic
control that are utilized in the layout of tanks(s) are
modeled or accommodated by model checking
software;",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1046.png,,109
357,D2010.10 / 21-04 20 10 10 / Ss 55 15 65,Facility Potable-Water Storage Tanks,"Includes: Tanks for storage of potable water serving a facility and located within, on, under, or closely associated with a structure. ",Associated Masterformat Sections: 22 12 00 ,350,"Inclusions:
• Actual construction elements size and shape,
spacing, and location/connections of tank(s)
• Actual size and shape, spacing, and clearances
required for all specified anchors, supports, vibration
and seismic control that are utilized in the layout of
tanks(s) are modeled or accommodated by model
checking software.",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1047.png,,109
358,D2010.10 / 21-04 20 10 10 / Ss 55 15 65,Facility Potable-Water Storage Tanks,"Includes: Tanks for storage of potable water serving a facility and located within, on, under, or closely associated with a structure. ",Associated Masterformat Sections: 22 12 00 ,400,"Inclusions:
• Supplementary components required for fabrication
and field installation.",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1048.png,,109
449,D3050.10 / 21-04 30 50 10 / Ss 60 40 84 0,Facility Hydronic Distribution,"Includes: Piping systems and equipment for distribution of heating hot water and cooling chilled water. Includes piping systems, pumps, tanks, supports and anchors, vibration and seismic controls, identification, and piping and equipment insulation. ",Associated Masterformat Sections: 01 86 19 / 23 21 13 / 23 21 23 / 23 25 00 ,100,See D30,,,131
450,D3050.10 / 21-04 30 50 10 / Ss 60 40 84 0,Facility Hydronic Distribution,"Includes: Piping systems and equipment for distribution of heating hot water and cooling chilled water. Includes piping systems, pumps, tanks, supports and anchors, vibration and seismic controls, identification, and piping and equipment insulation. ",Associated Masterformat Sections: 01 86 19 / 23 21 13 / 23 21 23 / 23 25 00 ,200,See D3050,https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1196.png,,131
451,D3050.10 / 21-04 30 50 10 / Ss 60 40 84 0,Facility Hydronic Distribution,"Includes: Piping systems and equipment for distribution of heating hot water and cooling chilled water. Includes piping systems, pumps, tanks, supports and anchors, vibration and seismic controls, identification, and piping and equipment insulation. ",Associated Masterformat Sections: 01 86 19 / 23 21 13 / 23 21 23 / 23 25 00 ,300,"Inclusions:
• design-specified size, shape, spacing, location, and
slope of pipe, valves, fittings, and insulation for risers,
mains, and branches.
• Approximate allowances for clearances required for all
specified hangers, supports, vibration and seismic
control that are to be utilized in the layout of all risers,
mains, and branches.
• Access/code clearance requirements modeled.",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1197.png,,131
452,D3050.10 / 21-04 30 50 10 / Ss 60 40 84 0,Facility Hydronic Distribution,"Includes: Piping systems and equipment for distribution of heating hot water and cooling chilled water. Includes piping systems, pumps, tanks, supports and anchors, vibration and seismic controls, identification, and piping and equipment insulation. ",Associated Masterformat Sections: 01 86 19 / 23 21 13 / 23 21 23 / 23 25 00 ,350,"Inclusions:
• actual size, shape, spacing, location, connections, and
slope of pipe, valves, fittings, and insulation for risers,
mains, and branches.
• Actual size, shape, spacing, and clearances required
for all hangers, supports, vibration and seismic control
that are utilized in the layout of all risers, mains, and
branches.
• Actual floor and wall penetration elements.
• Actual access/code clearance requirements modeled.",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1198.png,,131
453,D3050.10 / 21-04 30 50 10 / Ss 60 40 84 0,Facility Hydronic Distribution,"Includes: Piping systems and equipment for distribution of heating hot water and cooling chilled water. Includes piping systems, pumps, tanks, supports and anchors, vibration and seismic controls, identification, and piping and equipment insulation. ",Associated Masterformat Sections: 01 86 19 / 23 21 13 / 23 21 23 / 23 25 00 ,400,"Inclusions:
• Supplementary components added to the model
required for fabrication and field installation.",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/1198.png,,132
447,D3050 / 21-04 30 50 / Ss 60 40 84,Facility HVAC Distribution Systems,Includes: Facility Distribution Systems Supplementary Components as appropriate. ,Associated Masterformat Sections: ,100,See D30,,,130
448,D3050 / 21-04 30 50 / Ss 60 40 84,Facility HVAC Distribution Systems,Includes: Facility Distribution Systems Supplementary Components as appropriate. ,Associated Masterformat Sections: ,200,"Inclusions:
• Schematic layout with approximate size, shape, and
location of element(s).",,,130
514,D5020.70 / 21-04 50 20 70 / Ss 70 30 45 45,Facility Grounding,"Includes: Raceways, wiring and devices for grounding and bonding an electrical distribution system. ",Associated Masterformat Sections: 26 05 26 / 26 05 33 / 26 05 13 ,100,See D50,,,148
515,D5020.70 / 21-04 50 20 70 / Ss 70 30 45 45,Facility Grounding,"Includes: Raceways, wiring and devices for grounding and bonding an electrical distribution system. ",Associated Masterformat Sections: 26 05 26 / 26 05 33 / 26 05 13 ,200,See D5020,,,148
516,D5020.70 / 21-04 50 20 70 / Ss 70 30 45 45,Facility Grounding,"Includes: Raceways, wiring and devices for grounding and bonding an electrical distribution system. ",Associated Masterformat Sections: 26 05 26 / 26 05 33 / 26 05 13 ,300,"Inclusions:
• Design-specified size, shape, spacing, location of
raceways, boxes, enclosures, and the electrical
equipment and end-devices served.
• Approximate allowances for clearances required for
all specified hangers, supports, and seismic control.
• Access/code clearance requirements modeled.",,,148
517,D5020.70 / 21-04 50 20 70 / Ss 70 30 45 45,Facility Grounding,"Includes: Raceways, wiring and devices for grounding and bonding an electrical distribution system. ",Associated Masterformat Sections: 26 05 26 / 26 05 33 / 26 05 13 ,350,"Inclusions:
• Actual size, shape, spacing, and location of
raceways, boxes, enclosures, and the electrical
equipment and end-devices served.
• Actual size, shape, spacing, and location for
supports and seismic control.
• Actual floor and wall penetration elements actual
access/code clearance requirements modeled.",,,149
518,D5020.70 / 21-04 50 20 70 / Ss 70 30 45 45,Facility Grounding,"Includes: Raceways, wiring and devices for grounding and bonding an electrical distribution system. ",Associated Masterformat Sections: 26 05 26 / 26 05 33 / 26 05 13 ,400,"Inclusions:
• Supplementary components added to the model
required for fabrication and field installation.",,,149
411,D3010 / 21-04 30 10 / Ss 55 50,Facility Fuel Systems,"Includes: Fuel-oil, gasoline, natural-gas, and liquefied-petroleum fuel systems associated with a structure. ",Associated Masterformat Sections: 01 86 19 / 23 10 00 ,100,See D30,,,123
412,D3010 / 21-04 30 10 / Ss 55 50,Facility Fuel Systems,"Includes: Fuel-oil, gasoline, natural-gas, and liquefied-petroleum fuel systems associated with a structure. ",Associated Masterformat Sections: 01 86 19 / 23 10 00 ,200,"Inclusions:
• Schematic layout with approximate size, shape, and
location of element(s);
• Approximate access/code clearance requirements
modeled.",,,123
198,B2020 / 21-02 20 20 / Ss 25 30 95 26,Exterior Windows,"Includes: Fixed or operable windows used singly and in multiples located in the exterior vertical enclosure. Includes Exterior Window Supplementary Components as appropriate. Includes windows units with louver blinds integrally set between glass panels. Includes metal, wood, plastic, and composite window units. May Include: Wall Opening Supplementary Components as appropriate. ",Associated Masterformat Sections: 01 83 16 / 08 50 00 ,100,N/A,,,65
199,B2020 / 21-02 20 20 / Ss 25 30 95 26,Exterior Windows,"Includes: Fixed or operable windows used singly and in multiples located in the exterior vertical enclosure. Includes Exterior Window Supplementary Components as appropriate. Includes windows units with louver blinds integrally set between glass panels. Includes metal, wood, plastic, and composite window units. May Include: Wall Opening Supplementary Components as appropriate. ",Associated Masterformat Sections: 01 83 16 / 08 50 00 ,200,"Inclusions:
• Generic window object",,,65
205,B2020.30 / 21-02 20 20 30 / Ss 25 30 95 96,Exterior Window Wall,,Associated Masterformat Sections: 08 43 00 ,100,See B20,,,66
206,B2020.30 / 21-02 20 20 30 / Ss 25 30 95 96,Exterior Window Wall,,Associated Masterformat Sections: 08 43 00 ,200,"Inclusions
• Area of wall
• Thickness of wall",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/829.png,,66
207,B2020.30 / 21-02 20 20 30 / Ss 25 30 95 96,Exterior Window Wall,,Associated Masterformat Sections: 08 43 00 ,300,"Inclusions
• Mullions
• Glazing elements
• Operable components",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/830.png,,66
208,B2020.30 / 21-02 20 20 30 / Ss 25 30 95 96,Exterior Window Wall,,Associated Masterformat Sections: 08 43 00 ,350,"Inclusions
• Anchorage points",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/831.png,,66
209,B2020.30 / 21-02 20 20 30 / Ss 25 30 95 96,Exterior Window Wall,,Associated Masterformat Sections: 08 43 00 ,400,"Inclusions
• mullion extrusion profiles.
• sealants,
• end dams,
• flashings
• membranes.",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/836.png,,67
153,B2010 / 21-02 20 10 / EF 25 10,Exterior Walls,"Includes: Exterior Wall Supplementary Components as appropriate. Includes Exterior Wall Opening Supplementary Components as appropriate. Includes: Solid wall construction that is composite in nature; in other words, multiple layers of materials to form an overall assembly. ",Associated Masterformat Sections: 01 83 16 Note: This classification refers to walls modeled as single composite objects. If individual layers are to be modeled refer to: B2010.10 21-02 20 10 10 Exterior Wall Veneer B2010.20 21-02 20 10 20 Exterior Wall Construction B2010.30 21-02 20 10 30 Exterior Wall Interior Skin ,100,See B20,,,53
154,B2010 / 21-02 20 10 / EF 25 10,Exterior Walls,"Includes: Exterior Wall Supplementary Components as appropriate. Includes Exterior Wall Opening Supplementary Components as appropriate. Includes: Solid wall construction that is composite in nature; in other words, multiple layers of materials to form an overall assembly. ",Associated Masterformat Sections: 01 83 16 Note: This classification refers to walls modeled as single composite objects. If individual layers are to be modeled refer to: B2010.10 21-02 20 10 10 Exterior Wall Veneer B2010.20 21-02 20 10 20 Exterior Wall Construction B2010.30 21-02 20 10 30 Exterior Wall Interior Skin ,200,"Inclusions:
• Approximate overall wall thickness represented by a
single assembly.",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/760.png,,54
155,B2010 / 21-02 20 10 / EF 25 10,Exterior Walls,"Includes: Exterior Wall Supplementary Components as appropriate. Includes Exterior Wall Opening Supplementary Components as appropriate. Includes: Solid wall construction that is composite in nature; in other words, multiple layers of materials to form an overall assembly. ",Associated Masterformat Sections: 01 83 16 Note: This classification refers to walls modeled as single composite objects. If individual layers are to be modeled refer to: B2010.10 21-02 20 10 10 Exterior Wall Veneer B2010.20 21-02 20 10 20 Exterior Wall Construction B2010.30 21-02 20 10 30 Exterior Wall Interior Skin ,300,"Inclusions:
• Single model element separated by type of material
with accurate overall thickness and shape
• Openings with any dimension greater than 6” (15 cm) or
as noted
• Window and door openings at nominal dimensions",https://jet-w.github.io/data/unisa/CapstoneProfessionalProject/bim_spec/760.png,,54
